2019-11-15 13:02:17.381 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-44_995.jpg, person, 0,51128995
2019-11-15 13:02:20.158 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-45_464.jpg, car, 0,99861795
2019-11-15 13:02:20.167 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-45_464.jpg, person, 0,7233368
2019-11-15 13:02:20.176 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-45_464.jpg, car, 0,43989933
2019-11-15 13:02:23.517 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-45_870.jpg, car, 0,9989656
2019-11-15 13:02:23.525 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-45_870.jpg, car, 0,4766465
2019-11-15 13:02:26.219 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-46_433.jpg, car, 0,9965585
2019-11-15 13:02:26.229 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-46_433.jpg, car, 0,4067124
2019-11-15 13:02:29.570 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-46_759.jpg, car, 0,9864841
2019-11-15 13:02:29.581 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-46_759.jpg, person, 0,6244847
2019-11-15 13:02:29.590 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-46_759.jpg, car, 0,4492006
2019-11-15 13:02:33.147 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-47_003.jpg, car, 0,95907754
2019-11-15 13:02:33.157 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-47_003.jpg, person, 0,6400685
2019-11-15 13:02:36.604 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-47_269.jpg, car, 0,81974804
2019-11-15 13:02:36.614 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-47_269.jpg, car, 0,42553994
2019-11-15 13:02:39.500 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-47_550.jpg, person, 0,6548128
2019-11-15 13:02:39.510 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-07-47_550.jpg, person, 0,41821814
2019-11-15 13:02:42.268 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-24_547.jpg, person, 0,9303935
2019-11-15 13:02:42.278 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-24_547.jpg, person, 0,63706183
2019-11-15 13:02:44.949 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-24_750.jpg, person, 0,96952564
2019-11-15 13:02:44.958 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-24_750.jpg, person, 0,51241904
2019-11-15 13:02:47.702 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-24_969.jpg, person, 0,99359655
2019-11-15 13:02:47.712 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-24_969.jpg, person, 0,6527161
2019-11-15 13:02:47.723 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-24_969.jpg, cell phone, 0,40465805
2019-11-15 13:02:50.180 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-25_250.jpg, person, 0,99359596
2019-11-15 13:02:50.190 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-25_250.jpg, person, 0,7238486
2019-11-15 13:02:52.614 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-25_500.jpg, person, 0,9908702
2019-11-15 13:02:52.623 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-08-25_500.jpg, person, 0,7025105
2019-11-15 13:02:54.808 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-09-01_435.jpg, person, 0,982103
2019-11-15 13:02:57.104 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-09-01_732.jpg, person, 0,9918698
2019-11-15 13:02:59.474 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-09-02_138.jpg, person, 0,9987579
2019-11-15 13:02:59.483 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-09-02_138.jpg, person, 0,5023184
2019-11-15 13:03:01.867 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-09-02_466.jpg, person, 0,9863856
2019-11-15 13:03:15.484 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-50-29_072.jpg, person, 0,9474518
2019-11-15 13:03:17.969 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-50-29_385.jpg, person, 0,9784348
2019-11-15 13:03:20.271 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-50-29_588.jpg, person, 0,9976914
2019-11-15 13:03:22.707 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-50-29_838.jpg, person, 0,99049795
2019-11-15 13:03:22.716 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-50-29_838.jpg, person, 0,42879108
2019-11-15 13:03:25.078 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-50-30_088.jpg, person, 0,99385774
2019-11-15 13:03:27.425 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-04_991.jpg, person, 0,9930255
2019-11-15 13:03:29.844 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-05_210.jpg, person, 0,9990664
2019-11-15 13:03:32.078 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-05_475.jpg, person, 0,99983513
2019-11-15 13:03:32.087 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-05_475.jpg, person, 0,41243756
2019-11-15 13:03:34.384 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-05_725.jpg, person, 0,99766445
2019-11-15 13:03:34.393 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-05_725.jpg, person, 0,4254038
2019-11-15 13:03:36.724 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-06_006.jpg, person, 0,9977929
2019-11-15 13:03:36.734 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-06_006.jpg, person, 0,43737036
2019-11-15 13:03:39.419 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-06_209.jpg, person, 0,9413272
2019-11-15 13:03:41.681 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-06_553.jpg, person, 0,99925536
2019-11-15 13:03:41.690 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-06_553.jpg, person, 0,41653302
2019-11-15 13:03:44.018 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-52-06_834.jpg, person, 0,9992
2019-11-15 13:03:48.840 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-53-37_250.jpg, car, 0,51090264
2019-11-15 13:03:51.182 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-53-38_937.jpg, car, 0,9593379
2019-11-15 13:03:53.357 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_14-53-39_156.jpg, car, 0,9871271
2019-11-15 13:03:57.920 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-41_574.jpg, car, 0,97499317
2019-11-15 13:03:57.928 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-41_574.jpg, person, 0,5818935
2019-11-15 13:03:57.938 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-41_574.jpg, person, 0,45509538
2019-11-15 13:03:57.946 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-41_574.jpg, car, 0,40813738
2019-11-15 13:04:00.244 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-52_093.jpg, person, 0,99436724
2019-11-15 13:04:00.253 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-52_093.jpg, car, 0,9786792
2019-11-15 13:04:00.260 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-52_093.jpg, person, 0,42593086
2019-11-15 13:04:02.548 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-52_562.jpg, car, 0,9899031
2019-11-15 13:04:02.557 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-52_562.jpg, person, 0,9857959
2019-11-15 13:04:04.925 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-53_374.jpg, person, 0,9962009
2019-11-15 13:04:04.933 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-53_374.jpg, car, 0,9862928
2019-11-15 13:04:07.222 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-53_890.jpg, person, 0,9986989
2019-11-15 13:04:07.231 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-53_890.jpg, car, 0,98846394
2019-11-15 13:04:09.486 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_093.jpg, person, 0,99880004
2019-11-15 13:04:09.496 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_093.jpg, car, 0,98922116
2019-11-15 13:04:11.815 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_390.jpg, person, 0,99833584
2019-11-15 13:04:11.824 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_390.jpg, car, 0,9890371
2019-11-15 13:04:14.113 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_671.jpg, person, 0,9957225
2019-11-15 13:04:14.122 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_671.jpg, car, 0,9857279
2019-11-15 13:04:14.131 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_671.jpg, person, 0,60156107
2019-11-15 13:04:16.616 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_858.jpg, person, 0,9959461
2019-11-15 13:04:16.627 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_858.jpg, car, 0,99088055
2019-11-15 13:04:16.636 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-54_858.jpg, person, 0,40135637
2019-11-15 13:04:18.894 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-55_296.jpg, person, 0,9888954
2019-11-15 13:04:18.903 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-55_296.jpg, car, 0,9854611
2019-11-15 13:04:18.912 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-55_296.jpg, person, 0,51384646
2019-11-15 13:04:21.201 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-55_577.jpg, car, 0,983486
2019-11-15 13:04:21.210 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-55_577.jpg, person, 0,95433915
2019-11-15 13:04:21.219 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_15-29-55_577.jpg, person, 0,50818616
2019-11-15 13:04:28.167 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-22_738.jpg, car, 0,995444
2019-11-15 13:04:28.176 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-22_738.jpg, car, 0,7205595
2019-11-15 13:04:28.185 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-22_738.jpg, car, 0,7159172
2019-11-15 13:04:30.409 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_004.jpg, car, 0,9983733
2019-11-15 13:04:30.418 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_004.jpg, car, 0,83929336
2019-11-15 13:04:30.426 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_004.jpg, car, 0,78383964
2019-11-15 13:04:32.610 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_223.jpg, car, 0,9989914
2019-11-15 13:04:32.619 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_223.jpg, car, 0,813681
2019-11-15 13:04:32.627 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_223.jpg, car, 0,68269295
2019-11-15 13:04:32.635 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_223.jpg, person, 0,6298424
2019-11-15 13:04:34.942 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_832.jpg, car, 0,99686795
2019-11-15 13:04:34.952 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_832.jpg, car, 0,7725947
2019-11-15 13:04:34.961 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_832.jpg, car, 0,66032803
2019-11-15 13:04:34.971 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-23_832.jpg, person, 0,41601947
2019-11-15 13:04:37.270 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_296.jpg, car, 0,98004913
2019-11-15 13:04:37.280 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_296.jpg, car, 0,7434625
2019-11-15 13:04:37.289 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_296.jpg, car, 0,73674047
2019-11-15 13:04:37.298 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_296.jpg, person, 0,44661453
2019-11-15 13:04:39.572 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_512.jpg, car, 0,9874119
2019-11-15 13:04:39.580 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_512.jpg, car, 0,7229032
2019-11-15 13:04:39.588 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_512.jpg, car, 0,6510083
2019-11-15 13:04:41.766 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_761.jpg, car, 0,7587565
2019-11-15 13:04:41.774 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_18-08-24_761.jpg, car, 0,6736733
2019-11-15 13:05:02.054 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-07_20-32-30_783.jpg, person, 0,5258607
2019-11-15 13:05:13.423 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-15-04_248.jpg, person, 0,98823655
2019-11-15 13:05:13.432 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-15-04_248.jpg, person, 0,48151433
2019-11-15 13:05:15.714 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-18-04_385.jpg, person, 0,9778757
2019-11-15 13:05:15.723 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-18-04_385.jpg, person, 0,44099152
2019-11-15 13:05:18.085 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-24-09_518.jpg, person, 0,9552036
2019-11-15 13:05:18.093 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-24-09_518.jpg, person, 0,5001134
2019-11-15 13:05:20.373 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-33-05_268.jpg, person, 0,9285822
2019-11-15 13:05:20.381 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-33-05_268.jpg, person, 0,5918858
2019-11-15 13:05:22.648 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-36-34_989.jpg, person, 0,98748654
2019-11-15 13:05:22.656 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-36-34_989.jpg, person, 0,62882
2019-11-15 13:05:24.953 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-41-52_996.jpg, person, 0,87701553
2019-11-15 13:05:24.961 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-41-52_996.jpg, person, 0,6976392
2019-11-15 13:05:27.181 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-49-57_532.jpg, person, 0,9521557
2019-11-15 13:05:27.188 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_13-49-57_532.jpg, person, 0,6710624
2019-11-15 13:05:29.491 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_14-24-31_880.jpg, car, 0,9476421
2019-11-15 13:05:31.761 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_14-33-25_754.jpg, person, 0,5111057
2019-11-15 13:05:34.031 +01:00 [INF] , C:\\Users\\toto_\\OneDrive\\Bilder\\alerts2\\video\\RQGBG\\grabs\ispy_2018-09-08_14-38-15_293.jpg, person, 0,9001191
